index,file_name,class,state,label
2778,12778.png,screw,scratch_head,screw-scratch_head
2779,12779.png,wood,good,wood-good
2780,12780.png,screw,scratch_neck,screw-scratch_neck
2781,12781.png,capsule,scratch,capsule-scratch
2782,12782.png,pill,crack,pill-crack
2783,12783.png,cable,poke_insulation,cable-poke_insulation
2784,12784.png,wood,combined,wood-combined
2785,12785.png,tile,good,tile-good
2786,12786.png,bottle,good,bottle-good
2787,12787.png,bottle,contamination,bottle-contamination
2788,12788.png,hazelnut,good,hazelnut-good
2789,12789.png,tile,good,tile-good
2790,12790.png,pill,good,pill-good
2791,12791.png,hazelnut,good,hazelnut-good
2792,12792.png,grid,good,grid-good
2793,12793.png,cable,good,cable-good
2794,12794.png,toothbrush,good,toothbrush-good
2795,12795.png,screw,scratch_head,screw-scratch_head
2796,12796.png,zipper,good,zipper-good
2797,12797.png,hazelnut,good,hazelnut-good
2798,12798.png,grid,good,grid-good
2799,12799.png,screw,good,screw-good
2800,12800.png,screw,good,screw-good
2801,12801.png,zipper,good,zipper-good
2802,12802.png,carpet,good,carpet-good
2803,12803.png,grid,good,grid-good
2804,12804.png,wood,good,wood-good
2805,12805.png,zipper,good,zipper-good
2806,12806.png,pill,contamination,pill-contamination
2807,12807.png,zipper,good,zipper-good
2808,12808.png,pill,combined,pill-combined
2809,12809.png,hazelnut,cut,hazelnut-cut
2810,12810.png,metal_nut,good,metal_nut-good
2811,12811.png,carpet,good,carpet-good
2812,12812.png,wood,good,wood-good
2813,12813.png,capsule,good,capsule-good
2814,12814.png,zipper,good,zipper-good
2815,12815.png,cable,good,cable-good
2816,12816.png,capsule,good,capsule-good
2817,12817.png,bottle,good,bottle-good
2818,12818.png,tile,good,tile-good
2819,12819.png,tile,rough,tile-rough
2820,12820.png,grid,glue,grid-glue
2821,12821.png,zipper,good,zipper-good
2822,12822.png,hazelnut,good,hazelnut-good
2823,12823.png,carpet,hole,carpet-hole
2824,12824.png,metal_nut,scratch,metal_nut-scratch
2825,12825.png,pill,crack,pill-crack
2826,12826.png,carpet,good,carpet-good
2827,12827.png,grid,metal_contamination,grid-metal_contamination
2828,12828.png,carpet,good,carpet-good
2829,12829.png,hazelnut,good,hazelnut-good
2830,12830.png,cable,good,cable-good
2831,12831.png,wood,good,wood-good
2832,12832.png,tile,good,tile-good
2833,12833.png,carpet,good,carpet-good
2834,12834.png,transistor,good,transistor-good
2835,12835.png,transistor,good,transistor-good
2836,12836.png,hazelnut,good,hazelnut-good
2837,12837.png,grid,good,grid-good
2838,12838.png,transistor,good,transistor-good
2839,12839.png,leather,good,leather-good
2840,12840.png,toothbrush,good,toothbrush-good
2841,12841.png,grid,good,grid-good
2842,12842.png,capsule,good,capsule-good
2843,12843.png,hazelnut,good,hazelnut-good
2844,12844.png,tile,good,tile-good
2845,12845.png,leather,good,leather-good
2846,12846.png,hazelnut,good,hazelnut-good
2847,12847.png,zipper,good,zipper-good
2848,12848.png,capsule,good,capsule-good
2849,12849.png,pill,good,pill-good
2850,12850.png,capsule,good,capsule-good
2851,12851.png,leather,good,leather-good
2852,12852.png,capsule,good,capsule-good
2853,12853.png,cable,cable_swap,cable-cable_swap
2854,12854.png,pill,good,pill-good
2855,12855.png,capsule,good,capsule-good
2856,12856.png,carpet,good,carpet-good
2857,12857.png,tile,good,tile-good
2858,12858.png,wood,good,wood-good
2859,12859.png,leather,good,leather-good
2860,12860.png,grid,good,grid-good
2861,12861.png,metal_nut,bent,metal_nut-bent
2862,12862.png,hazelnut,good,hazelnut-good
2863,12863.png,wood,good,wood-good
2864,12864.png,hazelnut,crack,hazelnut-crack
2865,12865.png,carpet,good,carpet-good
2866,12866.png,grid,good,grid-good
2867,12867.png,leather,good,leather-good
2868,12868.png,leather,good,leather-good
2869,12869.png,transistor,good,transistor-good
2870,12870.png,metal_nut,good,metal_nut-good
2871,12871.png,metal_nut,good,metal_nut-good
2872,12872.png,cable,good,cable-good
2873,12873.png,toothbrush,defective,toothbrush-defective
2874,12874.png,wood,good,wood-good
2875,12875.png,screw,good,screw-good
2876,12876.png,tile,crack,tile-crack
2877,12877.png,hazelnut,good,hazelnut-good
2878,12878.png,carpet,good,carpet-good
2879,12879.png,carpet,metal_contamination,carpet-metal_contamination
2880,12880.png,wood,good,wood-good
2881,12881.png,cable,good,cable-good
2882,12882.png,metal_nut,scratch,metal_nut-scratch
2883,12883.png,grid,good,grid-good
2884,12884.png,toothbrush,good,toothbrush-good
2885,12885.png,zipper,good,zipper-good
2886,12886.png,transistor,good,transistor-good
2887,12887.png,metal_nut,good,metal_nut-good
2888,12888.png,grid,good,grid-good
2889,12889.png,grid,good,grid-good
2890,12890.png,cable,good,cable-good
2891,12891.png,hazelnut,good,hazelnut-good
2892,12892.png,screw,good,screw-good
2893,12893.png,capsule,good,capsule-good
2894,12894.png,screw,good,screw-good
2895,12895.png,carpet,metal_contamination,carpet-metal_contamination
2896,12896.png,tile,good,tile-good
2897,12897.png,carpet,good,carpet-good
2898,12898.png,pill,good,pill-good
2899,12899.png,screw,good,screw-good
2900,12900.png,carpet,good,carpet-good
2901,12901.png,hazelnut,good,hazelnut-good
2902,12902.png,bottle,good,bottle-good
2903,12903.png,capsule,good,capsule-good
2904,12904.png,transistor,cut_lead,transistor-cut_lead
2905,12905.png,screw,good,screw-good
2906,12906.png,leather,good,leather-good
2907,12907.png,grid,good,grid-good
2908,12908.png,zipper,good,zipper-good
2909,12909.png,leather,poke,leather-poke
2910,12910.png,bottle,good,bottle-good
2911,12911.png,metal_nut,good,metal_nut-good
2912,12912.png,tile,good,tile-good
2913,12913.png,zipper,good,zipper-good
2914,12914.png,hazelnut,cut,hazelnut-cut
2915,12915.png,carpet,good,carpet-good
2916,12916.png,pill,good,pill-good
2917,12917.png,screw,good,screw-good
2918,12918.png,tile,good,tile-good
2919,12919.png,metal_nut,good,metal_nut-good
2920,12920.png,leather,good,leather-good
2921,12921.png,screw,good,screw-good
2922,12922.png,capsule,good,capsule-good
2923,12923.png,screw,good,screw-good
2924,12924.png,hazelnut,good,hazelnut-good
2925,12925.png,toothbrush,defective,toothbrush-defective
2926,12926.png,hazelnut,good,hazelnut-good
2927,12927.png,wood,good,wood-good
2928,12928.png,carpet,good,carpet-good
2929,12929.png,screw,good,screw-good
2930,12930.png,tile,glue_strip,tile-glue_strip
2931,12931.png,tile,good,tile-good
2932,12932.png,zipper,good,zipper-good
2933,12933.png,cable,good,cable-good
2934,12934.png,zipper,good,zipper-good
2935,12935.png,grid,good,grid-good
2936,12936.png,wood,good,wood-good
2937,12937.png,screw,good,screw-good
2938,12938.png,zipper,good,zipper-good
2939,12939.png,cable,good,cable-good
2940,12940.png,bottle,good,bottle-good
2941,12941.png,hazelnut,good,hazelnut-good
2942,12942.png,cable,combined,cable-combined
2943,12943.png,grid,good,grid-good
2944,12944.png,zipper,good,zipper-good
2945,12945.png,wood,good,wood-good
2946,12946.png,capsule,good,capsule-good
2947,12947.png,metal_nut,scratch,metal_nut-scratch
2948,12948.png,capsule,good,capsule-good
2949,12949.png,carpet,good,carpet-good
2950,12950.png,screw,good,screw-good
2951,12951.png,transistor,good,transistor-good
2952,12952.png,hazelnut,good,hazelnut-good
2953,12953.png,hazelnut,good,hazelnut-good
2954,12954.png,carpet,good,carpet-good
2955,12955.png,toothbrush,defective,toothbrush-defective
2956,12956.png,pill,good,pill-good
2957,12957.png,metal_nut,good,metal_nut-good
2958,12958.png,zipper,good,zipper-good
2959,12959.png,grid,good,grid-good
2960,12960.png,screw,good,screw-good
2961,12961.png,wood,good,wood-good
2962,12962.png,bottle,good,bottle-good
2963,12963.png,hazelnut,good,hazelnut-good
2964,12964.png,tile,good,tile-good
2965,12965.png,bottle,good,bottle-good
2966,12966.png,capsule,scratch,capsule-scratch
2967,12967.png,carpet,good,carpet-good
2968,12968.png,metal_nut,good,metal_nut-good
2969,12969.png,grid,metal_contamination,grid-metal_contamination
2970,12970.png,hazelnut,good,hazelnut-good
2971,12971.png,pill,good,pill-good
2972,12972.png,transistor,good,transistor-good
2973,12973.png,bottle,good,bottle-good
2974,12974.png,leather,good,leather-good
2975,12975.png,metal_nut,good,metal_nut-good
2976,12976.png,transistor,good,transistor-good
2977,12977.png,metal_nut,color,metal_nut-color
2978,12978.png,leather,good,leather-good
2979,12979.png,screw,manipulated_front,screw-manipulated_front
2980,12980.png,tile,good,tile-good
2981,12981.png,toothbrush,good,toothbrush-good
2982,12982.png,bottle,good,bottle-good
2983,12983.png,leather,good,leather-good
2984,12984.png,capsule,faulty_imprint,capsule-faulty_imprint
2985,12985.png,transistor,good,transistor-good
2986,12986.png,bottle,good,bottle-good
2987,12987.png,zipper,good,zipper-good
2988,12988.png,bottle,good,bottle-good
2989,12989.png,hazelnut,good,hazelnut-good
2990,12990.png,metal_nut,good,metal_nut-good
2991,12991.png,metal_nut,flip,metal_nut-flip
2992,12992.png,cable,cable_swap,cable-cable_swap
2993,12993.png,toothbrush,good,toothbrush-good
2994,12994.png,carpet,good,carpet-good
2995,12995.png,screw,good,screw-good
2996,12996.png,wood,good,wood-good
2997,12997.png,zipper,good,zipper-good
2998,12998.png,tile,oil,tile-oil
2999,12999.png,tile,crack,tile-crack
3000,13000.png,pill,contamination,pill-contamination
3001,13001.png,leather,good,leather-good
3002,13002.png,hazelnut,good,hazelnut-good
3003,13003.png,zipper,good,zipper-good
3004,13004.png,screw,thread_side,screw-thread_side
3005,13005.png,carpet,good,carpet-good
3006,13006.png,tile,good,tile-good
3007,13007.png,screw,good,screw-good
3008,13008.png,grid,good,grid-good
3009,13009.png,capsule,poke,capsule-poke
3010,13010.png,cable,good,cable-good
3011,13011.png,pill,good,pill-good
3012,13012.png,grid,good,grid-good
3013,13013.png,cable,cut_inner_insulation,cable-cut_inner_insulation
3014,13014.png,capsule,good,capsule-good
3015,13015.png,transistor,cut_lead,transistor-cut_lead
3016,13016.png,cable,good,cable-good
3017,13017.png,zipper,good,zipper-good
3018,13018.png,capsule,good,capsule-good
3019,13019.png,screw,thread_side,screw-thread_side
3020,13020.png,hazelnut,good,hazelnut-good
3021,13021.png,tile,good,tile-good
3022,13022.png,pill,good,pill-good
3023,13023.png,tile,good,tile-good
3024,13024.png,screw,good,screw-good
3025,13025.png,carpet,good,carpet-good
3026,13026.png,hazelnut,good,hazelnut-good
3027,13027.png,transistor,good,transistor-good
3028,13028.png,toothbrush,good,toothbrush-good
3029,13029.png,zipper,fabric_border,zipper-fabric_border
3030,13030.png,metal_nut,good,metal_nut-good
3031,13031.png,carpet,good,carpet-good
3032,13032.png,bottle,good,bottle-good
3033,13033.png,hazelnut,good,hazelnut-good
3034,13034.png,wood,good,wood-good
3035,13035.png,wood,good,wood-good
3036,13036.png,cable,good,cable-good
3037,13037.png,zipper,good,zipper-good
3038,13038.png,screw,good,screw-good
3039,13039.png,capsule,good,capsule-good
3040,13040.png,cable,good,cable-good
3041,13041.png,wood,good,wood-good
3042,13042.png,carpet,good,carpet-good
3043,13043.png,metal_nut,good,metal_nut-good
3044,13044.png,metal_nut,good,metal_nut-good
3045,13045.png,hazelnut,good,hazelnut-good
3046,13046.png,capsule,good,capsule-good
3047,13047.png,wood,good,wood-good
3048,13048.png,zipper,good,zipper-good
3049,13049.png,zipper,good,zipper-good
3050,13050.png,transistor,good,transistor-good
3051,13051.png,tile,good,tile-good
3052,13052.png,transistor,good,transistor-good
3053,13053.png,screw,good,screw-good
3054,13054.png,pill,crack,pill-crack
3055,13055.png,carpet,good,carpet-good
3056,13056.png,grid,good,grid-good
3057,13057.png,metal_nut,good,metal_nut-good
3058,13058.png,tile,good,tile-good
3059,13059.png,bottle,good,bottle-good
3060,13060.png,metal_nut,color,metal_nut-color
3061,13061.png,capsule,good,capsule-good
3062,13062.png,leather,good,leather-good
3063,13063.png,bottle,good,bottle-good
3064,13064.png,capsule,good,capsule-good
3065,13065.png,pill,good,pill-good
3066,13066.png,tile,good,tile-good
3067,13067.png,grid,broken,grid-broken
3068,13068.png,carpet,good,carpet-good
3069,13069.png,cable,good,cable-good
3070,13070.png,hazelnut,good,hazelnut-good
3071,13071.png,screw,good,screw-good
3072,13072.png,tile,gray_stroke,tile-gray_stroke
3073,13073.png,carpet,good,carpet-good
3074,13074.png,wood,combined,wood-combined
3075,13075.png,capsule,good,capsule-good
3076,13076.png,capsule,good,capsule-good
3077,13077.png,metal_nut,flip,metal_nut-flip
3078,13078.png,pill,good,pill-good
3079,13079.png,cable,good,cable-good
3080,13080.png,carpet,cut,carpet-cut
3081,13081.png,screw,scratch_neck,screw-scratch_neck
3082,13082.png,tile,good,tile-good
3083,13083.png,carpet,good,carpet-good
3084,13084.png,zipper,good,zipper-good
3085,13085.png,pill,good,pill-good
3086,13086.png,bottle,good,bottle-good
3087,13087.png,hazelnut,good,hazelnut-good
3088,13088.png,pill,combined,pill-combined
3089,13089.png,carpet,good,carpet-good
3090,13090.png,hazelnut,good,hazelnut-good
3091,13091.png,leather,glue,leather-glue
3092,13092.png,leather,good,leather-good
3093,13093.png,capsule,good,capsule-good
3094,13094.png,screw,good,screw-good
3095,13095.png,wood,good,wood-good
3096,13096.png,hazelnut,good,hazelnut-good
3097,13097.png,grid,good,grid-good
3098,13098.png,tile,good,tile-good
3099,13099.png,pill,good,pill-good
3100,13100.png,bottle,good,bottle-good
3101,13101.png,leather,good,leather-good
3102,13102.png,hazelnut,good,hazelnut-good
3103,13103.png,pill,good,pill-good
3104,13104.png,leather,good,leather-good
3105,13105.png,carpet,good,carpet-good
3106,13106.png,screw,thread_side,screw-thread_side
3107,13107.png,metal_nut,good,metal_nut-good
3108,13108.png,bottle,good,bottle-good
3109,13109.png,hazelnut,good,hazelnut-good
3110,13110.png,hazelnut,good,hazelnut-good
3111,13111.png,tile,good,tile-good
3112,13112.png,bottle,contamination,bottle-contamination
3113,13113.png,bottle,good,bottle-good
3114,13114.png,screw,good,screw-good
3115,13115.png,wood,good,wood-good
3116,13116.png,grid,good,grid-good
3117,13117.png,carpet,cut,carpet-cut
3118,13118.png,screw,good,screw-good
3119,13119.png,tile,good,tile-good
3120,13120.png,pill,good,pill-good
3121,13121.png,carpet,good,carpet-good
3122,13122.png,metal_nut,good,metal_nut-good
3123,13123.png,grid,good,grid-good
3124,13124.png,carpet,good,carpet-good
3125,13125.png,metal_nut,good,metal_nut-good
3126,13126.png,bottle,good,bottle-good
3127,13127.png,toothbrush,good,toothbrush-good
3128,13128.png,hazelnut,good,hazelnut-good
3129,13129.png,tile,good,tile-good
3130,13130.png,pill,good,pill-good
3131,13131.png,carpet,good,carpet-good
3132,13132.png,pill,good,pill-good
3133,13133.png,metal_nut,good,metal_nut-good
3134,13134.png,toothbrush,defective,toothbrush-defective
3135,13135.png,capsule,good,capsule-good
3136,13136.png,capsule,good,capsule-good
3137,13137.png,leather,good,leather-good
3138,13138.png,screw,scratch_neck,screw-scratch_neck
3139,13139.png,wood,good,wood-good
3140,13140.png,hazelnut,good,hazelnut-good
3141,13141.png,carpet,good,carpet-good
3142,13142.png,metal_nut,good,metal_nut-good
3143,13143.png,transistor,good,transistor-good
3144,13144.png,metal_nut,good,metal_nut-good
3145,13145.png,pill,good,pill-good
3146,13146.png,screw,good,screw-good
3147,13147.png,capsule,good,capsule-good
3148,13148.png,pill,good,pill-good
3149,13149.png,pill,good,pill-good
3150,13150.png,pill,good,pill-good
3151,13151.png,hazelnut,good,hazelnut-good
3152,13152.png,bottle,good,bottle-good
3153,13153.png,capsule,good,capsule-good
3154,13154.png,capsule,good,capsule-good
3155,13155.png,toothbrush,good,toothbrush-good
3156,13156.png,wood,good,wood-good
3157,13157.png,pill,good,pill-good
3158,13158.png,cable,good,cable-good
3159,13159.png,transistor,cut_lead,transistor-cut_lead
3160,13160.png,hazelnut,good,hazelnut-good
3161,13161.png,grid,good,grid-good
3162,13162.png,hazelnut,good,hazelnut-good
3163,13163.png,hazelnut,good,hazelnut-good
3164,13164.png,carpet,good,carpet-good
3165,13165.png,screw,good,screw-good
3166,13166.png,leather,good,leather-good
3167,13167.png,cable,missing_wire,cable-missing_wire
3168,13168.png,toothbrush,good,toothbrush-good
3169,13169.png,hazelnut,good,hazelnut-good
3170,13170.png,grid,good,grid-good
3171,13171.png,wood,good,wood-good
3172,13172.png,carpet,good,carpet-good
3173,13173.png,screw,good,screw-good
3174,13174.png,leather,good,leather-good
3175,13175.png,grid,good,grid-good
3176,13176.png,screw,good,screw-good
3177,13177.png,carpet,good,carpet-good
3178,13178.png,screw,good,screw-good
3179,13179.png,transistor,good,transistor-good
3180,13180.png,pill,scratch,pill-scratch
3181,13181.png,tile,good,tile-good
3182,13182.png,screw,scratch_neck,screw-scratch_neck
3183,13183.png,wood,liquid,wood-liquid
3184,13184.png,leather,good,leather-good
3185,13185.png,capsule,good,capsule-good
3186,13186.png,grid,good,grid-good
3187,13187.png,zipper,squeezed_teeth,zipper-squeezed_teeth
3188,13188.png,capsule,good,capsule-good
3189,13189.png,grid,good,grid-good
3190,13190.png,transistor,good,transistor-good
3191,13191.png,pill,good,pill-good
3192,13192.png,tile,good,tile-good
3193,13193.png,pill,good,pill-good
3194,13194.png,zipper,good,zipper-good
3195,13195.png,cable,good,cable-good
3196,13196.png,transistor,good,transistor-good
3197,13197.png,tile,good,tile-good
3198,13198.png,metal_nut,good,metal_nut-good
3199,13199.png,carpet,good,carpet-good
3200,13200.png,hazelnut,good,hazelnut-good
3201,13201.png,screw,good,screw-good
3202,13202.png,tile,good,tile-good
3203,13203.png,wood,good,wood-good
3204,13204.png,cable,good,cable-good
3205,13205.png,carpet,good,carpet-good
3206,13206.png,screw,good,screw-good
3207,13207.png,tile,good,tile-good
3208,13208.png,cable,combined,cable-combined
3209,13209.png,transistor,good,transistor-good
3210,13210.png,transistor,good,transistor-good
3211,13211.png,cable,bent_wire,cable-bent_wire
3212,13212.png,zipper,rough,zipper-rough
3213,13213.png,tile,good,tile-good
3214,13214.png,grid,good,grid-good
3215,13215.png,cable,bent_wire,cable-bent_wire
3216,13216.png,screw,good,screw-good
3217,13217.png,hazelnut,good,hazelnut-good
3218,13218.png,capsule,good,capsule-good
3219,13219.png,tile,good,tile-good
3220,13220.png,zipper,good,zipper-good
3221,13221.png,capsule,faulty_imprint,capsule-faulty_imprint
3222,13222.png,screw,good,screw-good
3223,13223.png,transistor,good,transistor-good
3224,13224.png,wood,good,wood-good
3225,13225.png,cable,good,cable-good
3226,13226.png,wood,hole,wood-hole
3227,13227.png,pill,good,pill-good
3228,13228.png,zipper,good,zipper-good
3229,13229.png,pill,good,pill-good
3230,13230.png,leather,color,leather-color
3231,13231.png,transistor,good,transistor-good
3232,13232.png,leather,good,leather-good
3233,13233.png,leather,fold,leather-fold
3234,13234.png,grid,good,grid-good
3235,13235.png,hazelnut,good,hazelnut-good
3236,13236.png,metal_nut,good,metal_nut-good
3237,13237.png,hazelnut,hole,hazelnut-hole
3238,13238.png,screw,good,screw-good
3239,13239.png,transistor,good,transistor-good
3240,13240.png,hazelnut,good,hazelnut-good
3241,13241.png,bottle,good,bottle-good
3242,13242.png,pill,good,pill-good
3243,13243.png,leather,good,leather-good
3244,13244.png,leather,good,leather-good
3245,13245.png,toothbrush,defective,toothbrush-defective
3246,13246.png,tile,rough,tile-rough
3247,13247.png,carpet,good,carpet-good
3248,13248.png,zipper,good,zipper-good
3249,13249.png,leather,good,leather-good
3250,13250.png,metal_nut,good,metal_nut-good
3251,13251.png,capsule,good,capsule-good
3252,13252.png,grid,good,grid-good
3253,13253.png,grid,good,grid-good
3254,13254.png,grid,good,grid-good
3255,13255.png,screw,good,screw-good
3256,13256.png,toothbrush,good,toothbrush-good
3257,13257.png,cable,good,cable-good
3258,13258.png,hazelnut,good,hazelnut-good
3259,13259.png,wood,liquid,wood-liquid
3260,13260.png,cable,good,cable-good
3261,13261.png,carpet,good,carpet-good
3262,13262.png,metal_nut,good,metal_nut-good
3263,13263.png,hazelnut,good,hazelnut-good
3264,13264.png,screw,good,screw-good
3265,13265.png,wood,good,wood-good
3266,13266.png,metal_nut,good,metal_nut-good
3267,13267.png,carpet,good,carpet-good
3268,13268.png,bottle,good,bottle-good
3269,13269.png,capsule,scratch,capsule-scratch
3270,13270.png,grid,good,grid-good
3271,13271.png,bottle,good,bottle-good
3272,13272.png,pill,good,pill-good
3273,13273.png,pill,good,pill-good
3274,13274.png,zipper,good,zipper-good
3275,13275.png,screw,good,screw-good
3276,13276.png,cable,good,cable-good
3277,13277.png,wood,good,wood-good
3278,13278.png,grid,good,grid-good
3279,13279.png,bottle,good,bottle-good
3280,13280.png,zipper,good,zipper-good
3281,13281.png,zipper,rough,zipper-rough
3282,13282.png,capsule,good,capsule-good
3283,13283.png,hazelnut,good,hazelnut-good
3284,13284.png,hazelnut,good,hazelnut-good
3285,13285.png,cable,good,cable-good
3286,13286.png,bottle,good,bottle-good
3287,13287.png,transistor,good,transistor-good
3288,13288.png,leather,good,leather-good
3289,13289.png,tile,good,tile-good
3290,13290.png,zipper,rough,zipper-rough
3291,13291.png,tile,good,tile-good
3292,13292.png,zipper,good,zipper-good
3293,13293.png,capsule,good,capsule-good
3294,13294.png,metal_nut,bent,metal_nut-bent
3295,13295.png,wood,good,wood-good
3296,13296.png,hazelnut,good,hazelnut-good
3297,13297.png,tile,good,tile-good
3298,13298.png,leather,cut,leather-cut
3299,13299.png,carpet,good,carpet-good
3300,13300.png,transistor,good,transistor-good
3301,13301.png,transistor,good,transistor-good
3302,13302.png,zipper,fabric_border,zipper-fabric_border
3303,13303.png,capsule,good,capsule-good
3304,13304.png,hazelnut,good,hazelnut-good
3305,13305.png,cable,good,cable-good
3306,13306.png,tile,good,tile-good
3307,13307.png,metal_nut,good,metal_nut-good
3308,13308.png,screw,good,screw-good
3309,13309.png,bottle,good,bottle-good
3310,13310.png,carpet,good,carpet-good
3311,13311.png,hazelnut,good,hazelnut-good
3312,13312.png,leather,color,leather-color
3313,13313.png,hazelnut,good,hazelnut-good
3314,13314.png,hazelnut,good,hazelnut-good
3315,13315.png,tile,good,tile-good
3316,13316.png,grid,good,grid-good
3317,13317.png,tile,good,tile-good
3318,13318.png,hazelnut,good,hazelnut-good
3319,13319.png,wood,good,wood-good
3320,13320.png,cable,good,cable-good
3321,13321.png,wood,color,wood-color
3322,13322.png,transistor,good,transistor-good
3323,13323.png,hazelnut,good,hazelnut-good
3324,13324.png,pill,scratch,pill-scratch
3325,13325.png,zipper,good,zipper-good
3326,13326.png,hazelnut,good,hazelnut-good
3327,13327.png,tile,good,tile-good
3328,13328.png,zipper,good,zipper-good
3329,13329.png,transistor,good,transistor-good
3330,13330.png,tile,good,tile-good
3331,13331.png,zipper,good,zipper-good
3332,13332.png,leather,good,leather-good
3333,13333.png,leather,good,leather-good
3334,13334.png,bottle,good,bottle-good
3335,13335.png,zipper,good,zipper-good
3336,13336.png,tile,good,tile-good
3337,13337.png,grid,good,grid-good
3338,13338.png,capsule,good,capsule-good
3339,13339.png,carpet,good,carpet-good
3340,13340.png,hazelnut,good,hazelnut-good
3341,13341.png,pill,good,pill-good
3342,13342.png,tile,good,tile-good
3343,13343.png,grid,good,grid-good
3344,13344.png,cable,good,cable-good
3345,13345.png,hazelnut,good,hazelnut-good
3346,13346.png,cable,good,cable-good
3347,13347.png,zipper,fabric_border,zipper-fabric_border
3348,13348.png,hazelnut,good,hazelnut-good
3349,13349.png,screw,good,screw-good
3350,13350.png,tile,oil,tile-oil
3351,13351.png,metal_nut,scratch,metal_nut-scratch
3352,13352.png,capsule,good,capsule-good
3353,13353.png,tile,good,tile-good
3354,13354.png,metal_nut,good,metal_nut-good
3355,13355.png,carpet,good,carpet-good
3356,13356.png,leather,good,leather-good
3357,13357.png,tile,good,tile-good
3358,13358.png,grid,good,grid-good
3359,13359.png,zipper,good,zipper-good
3360,13360.png,cable,good,cable-good
3361,13361.png,pill,good,pill-good
3362,13362.png,tile,good,tile-good
3363,13363.png,grid,good,grid-good
3364,13364.png,metal_nut,scratch,metal_nut-scratch
3365,13365.png,screw,good,screw-good
3366,13366.png,pill,good,pill-good
3367,13367.png,hazelnut,good,hazelnut-good
3368,13368.png,carpet,good,carpet-good
3369,13369.png,screw,scratch_head,screw-scratch_head
3370,13370.png,wood,good,wood-good
3371,13371.png,pill,good,pill-good
3372,13372.png,tile,gray_stroke,tile-gray_stroke
3373,13373.png,wood,good,wood-good
3374,13374.png,tile,good,tile-good
3375,13375.png,pill,good,pill-good
3376,13376.png,transistor,good,transistor-good
3377,13377.png,screw,good,screw-good
3378,13378.png,screw,good,screw-good
3379,13379.png,screw,good,screw-good
3380,13380.png,hazelnut,print,hazelnut-print
3381,13381.png,zipper,good,zipper-good
3382,13382.png,hazelnut,good,hazelnut-good
3383,13383.png,transistor,good,transistor-good
3384,13384.png,metal_nut,flip,metal_nut-flip
3385,13385.png,screw,good,screw-good
3386,13386.png,screw,thread_top,screw-thread_top
3387,13387.png,pill,good,pill-good
3388,13388.png,tile,good,tile-good
3389,13389.png,zipper,fabric_border,zipper-fabric_border
3390,13390.png,zipper,good,zipper-good
3391,13391.png,zipper,fabric_border,zipper-fabric_border
3392,13392.png,grid,bent,grid-bent
3393,13393.png,tile,oil,tile-oil
3394,13394.png,pill,good,pill-good
3395,13395.png,hazelnut,good,hazelnut-good
3396,13396.png,screw,good,screw-good
3397,13397.png,cable,good,cable-good
3398,13398.png,pill,good,pill-good
3399,13399.png,wood,good,wood-good
3400,13400.png,leather,glue,leather-glue
3401,13401.png,pill,scratch,pill-scratch
3402,13402.png,capsule,good,capsule-good
3403,13403.png,leather,good,leather-good
3404,13404.png,metal_nut,good,metal_nut-good
3405,13405.png,zipper,good,zipper-good
3406,13406.png,hazelnut,good,hazelnut-good
3407,13407.png,carpet,cut,carpet-cut
3408,13408.png,hazelnut,good,hazelnut-good
3409,13409.png,tile,gray_stroke,tile-gray_stroke
3410,13410.png,pill,good,pill-good
3411,13411.png,capsule,good,capsule-good
3412,13412.png,wood,good,wood-good
3413,13413.png,leather,good,leather-good
3414,13414.png,capsule,good,capsule-good
3415,13415.png,cable,good,cable-good
3416,13416.png,zipper,good,zipper-good
3417,13417.png,wood,good,wood-good
3418,13418.png,cable,good,cable-good
3419,13419.png,carpet,cut,carpet-cut
3420,13420.png,transistor,good,transistor-good
3421,13421.png,screw,good,screw-good
3422,13422.png,screw,good,screw-good
3423,13423.png,capsule,good,capsule-good
3424,13424.png,bottle,good,bottle-good
3425,13425.png,grid,good,grid-good
3426,13426.png,pill,good,pill-good
3427,13427.png,hazelnut,good,hazelnut-good
3428,13428.png,wood,good,wood-good
3429,13429.png,metal_nut,good,metal_nut-good
3430,13430.png,pill,good,pill-good
3431,13431.png,screw,good,screw-good
3432,13432.png,transistor,good,transistor-good
3433,13433.png,pill,crack,pill-crack
3434,13434.png,transistor,good,transistor-good
3435,13435.png,wood,good,wood-good
3436,13436.png,bottle,broken_small,bottle-broken_small
3437,13437.png,carpet,good,carpet-good
3438,13438.png,leather,fold,leather-fold
3439,13439.png,screw,good,screw-good
3440,13440.png,capsule,good,capsule-good
3441,13441.png,wood,good,wood-good
3442,13442.png,capsule,scratch,capsule-scratch
3443,13443.png,toothbrush,good,toothbrush-good
3444,13444.png,pill,good,pill-good
3445,13445.png,hazelnut,good,hazelnut-good
3446,13446.png,hazelnut,good,hazelnut-good
3447,13447.png,leather,good,leather-good
3448,13448.png,carpet,good,carpet-good
3449,13449.png,pill,good,pill-good
3450,13450.png,transistor,good,transistor-good
3451,13451.png,leather,good,leather-good
3452,13452.png,leather,good,leather-good
3453,13453.png,wood,good,wood-good
3454,13454.png,metal_nut,good,metal_nut-good
3455,13455.png,capsule,crack,capsule-crack
3456,13456.png,bottle,broken_large,bottle-broken_large
3457,13457.png,zipper,good,zipper-good
